filename	"Cue_Onset	Stim_Onset	Object_Cond	Validity_Cond	Obj_Accuracy	Obj_Acc_RT	Subseq_Recog	Subseq_Recog_RT	Subseq_Source_Mem_Acc	Subseq_Source_Mem_Acc_RT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"78.4417	80.4417	OBJ	V	1	0.94888	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"84.4812	88.4812	OBJ	V	NR	NR	HC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"92.5233	98.5233	OBJ	V	1	0.90276	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"100.5673	106.5673	OBJ	V	1	0.86022	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"108.6082	114.6082	GRE	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"116.6519	120.6519	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"122.6909	124.6909	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"128.727	134.727	OBJ	V	1	0.79358	HC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"136.7715	140.7715	OBJ	V	1	0.65041	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"142.8112	148.8112	GRE	V	1	0.87367	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"150.8528	156.8528	OBJ	V	1	0.76741	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"158.8944	160.8944	OBJ	V	1	0.88986	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"162.9314	168.9314	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"172.9743	176.9743	OBJ	V	1	0.83725	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"179.0158	181.0158	GRE	V	1	0.90548	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"183.0529	185.0529	OBJ	V	NR	NR	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"187.0906	193.0906	OBJ	V	1	0.68064	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"195.1325	199.1325	GRE	NV	1	0.96885	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"201.1723	205.1723	OBJ	V	1	0.65037	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"207.2114	209.2114	OBJ	V	1	0.68493	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"211.2491	215.2491	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"217.2886	219.2886	OBJ	V	1	0.95093	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"221.3262	225.3262	GRE	V	1	0.89604	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"227.3659	233.3659	OBJ	V	1	0.93364	NR	NR	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"235.4071	239.4071	OBJ	V	NR	NR	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"241.4463	243.4463	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"245.4838	247.4838	GRE	V	1	0.64393	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"249.5224	255.5224	OBJ	V	1	0.96952	HC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"257.5632	259.5632	OBJ	NV	1	0.83652	NR	NR	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"265.601	267.601	OBJ	V	1	0.97892	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"269.6425	271.6425	OBJ	V	1	0.62047	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"273.6803	275.6803	GRE	V	1	0.67173	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"277.7173	283.7173	OBJ	V	1	0.51175	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"287.7595	293.7595	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"295.8032	301.8032	GRE	V	1	0.98427	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"305.8456	309.8456	OBJ	V	1	0.73377	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"311.8875	313.8875	GRE	V	1	0.79303	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"315.9247	321.9247	OBJ	V	1	0.87888	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"323.9661	325.9661	GRE	NV	1	0.85752	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"328.0043	330.0043	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"332.0409	336.0409	GRE	V	1	0.73209	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"338.0807	344.0807	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"346.123	350.123	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"352.1624	356.1624	GRE	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-01_bold.nii.gz	"358.2017	362.2017	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"4.0012	6.0012	OBJ	V	1	 1.2798	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"8.0506	14.0506	OBJ	V	1	 1.0863	LC-MISS	 1.9543	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"16.0919	20.0919	OBJ	V	1	 0.8154	HC-MISS	 1.8029	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"22.1311	24.1311	GRE	V	1	 1.0728	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"26.1685	30.1685	OBJ	V	1	 0.8901	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"32.209	36.209	OBJ	V	1	0.97045	HC-MISS	 1.1984	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"40.2482	42.2482	OBJ	NV	1	 1.5138	LC-HIT	 2.1724	0	0.28507"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"44.2874	48.2874	OBJ	V	1	 1.6592	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"50.3277	52.3277	GRE	V	NR	NR	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"54.3654	60.3654	GRE	V	1	0.77868	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"62.4065	66.4065	OBJ	V	1	 1.1318	LC-HIT	 1.6865	0	1.1428"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"68.446	72.446	OBJ	NV	1	 1.1807	HC-MISS	 1.2352	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"74.4861	76.4861	GRE	V	1	 1.0145	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"78.523	84.523	OBJ	V	1	 1.2929	LC-MISS	 2.2847	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"86.5651	90.5651	GRE	V	NR	NR	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"92.6051	98.6051	GRE	NV	1	0.80273	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"102.6472	104.6472	OBJ	V	1	0.77259	LC-HIT	 1.8918	0	0.31294"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"106.6857	108.6857	OBJ	V	1	 0.9983	LC-HIT	 2.4414	0	0.55065"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"112.7239	116.7239	OBJ	V	1	 1.1564	LC-HIT	 1.1703	1	1.0648"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"122.7657	128.7657	OBJ	NV	1	0.77561	LC-MISS	 1.6819	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"132.8113	138.8113	GRE	V	1	0.81866	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"140.8555	142.8555	OBJ	NV	NR	NR	LC-MISS	  2.146	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"148.893	150.893	GRE	V	1	0.84343	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"152.9344	158.9344	OBJ	V	NR	NR	LC-MISS	 2.3276	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"160.9785	164.9785	OBJ	V	1	0.72944	LC-MISS	 1.8792	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"167.0163	173.0163	GRE	V	1	0.67219	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"175.0582	179.0582	OBJ	V	NR	NR	LC-MISS	 2.4795	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"181.0968	183.0968	OBJ	NV	1	0.89859	HC-HIT	 2.9874	1	0.4339"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"187.1346	189.1346	OBJ	V	1	0.70754	HC-MISS	 0.9855	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"191.1743	197.1743	GRE	V	1	0.69761	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"199.2158	205.2158	OBJ	V	1	 1.3369	LC-MISS	 1.6463	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"207.2583	213.2583	GRE	V	1	0.96647	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"215.3001	219.3001	OBJ	NV	1	 1.2473	LC-HIT	 3.0125	1	1.6021"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"223.3413	225.3413	OBJ	V	NR	NR	LC-MISS	 1.4602	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"227.3785	229.3785	OBJ	V	NR	NR	LC-MISS	 2.4306	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"233.4162	237.4162	OBJ	V	1	0.96845	LC-HIT	 2.2619	1	0.29006"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"239.4583	245.4583	OBJ	V	1	0.73409	LC-MISS	  2.217	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"247.5007	251.5007	OBJ	V	NR	NR	LC-MISS	 2.1305	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"253.5394	259.5394	GRE	NV	NR	NR	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"261.5817	265.5817	GRE	V	1	0.67716	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"267.6205	269.6205	OBJ	V	1	0.68834	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"271.6582	277.6582	GRE	V	1	0.75841	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"279.7	283.7	OBJ	V	NR	NR	HC-MISS	 1.6721	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"285.7396	291.7396	OBJ	V	1	0.67647	LC-MISS	 3.6386	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"293.7812	295.7812	OBJ	V	1	0.73459	HC-MISS	 1.6503	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"297.8197	299.8197	OBJ	V	NR	NR	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"301.856	305.856	OBJ	V	1	 0.8103	LC-HIT	 1.2109	0	1.3764"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"307.8956	313.8956	OBJ	V	NR	NR	HC-MISS	 1.5139	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"315.9373	321.9373	OBJ	V	1	0.63167	LC-MISS	 1.5942	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"325.9794	329.9794	OBJ	V	1	 1.0042	HC-HIT	 1.4985	1	0.59606"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"334.0218	340.0218	GRE	V	0	      0	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"344.0657	346.0657	OBJ	V	NR	NR	LC-MISS	0.99128	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"348.1045	352.1045	OBJ	NV	1	0.80159	LC-MISS	 3.0162	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"354.1447	358.1447	GRE	V	1	0.69798	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"360.1849	362.1849	OBJ	V	1	0.73951	HC-HIT	 1.2877	1	0.70418"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-07_bold.nii.gz	"364.2216	366.2216	OBJ	V	NR	NR	LC-MISS	 1.8487	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"4.0011	10.0011	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"12.0566	14.0566	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"16.0934	20.0934	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"22.1326	24.1326	OBJ	NV	1	0.90368	HC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"30.1699	34.1699	OBJ	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"36.2139	42.2139	OBJ	V	1	0.85728	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"46.2561	48.2561	GRE	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"50.2961	56.2961	OBJ	V	1	0.89499	HC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"58.3375	64.3375	GRE	V	1	0.90112	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"66.3785	72.3785	GRE	V	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"76.4211	80.4211	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"82.4627	88.4627	OBJ	V	1	0.80902	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"90.5062	92.5062	OBJ	V	1	0.76387	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"94.5419	100.5419	OBJ	V	NR	NR	HC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"102.5836	108.5836	OBJ	V	1	0.76741	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"110.6263	114.6263	OBJ	V	NR	NR	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"116.6655	122.6655	GRE	V	1	0.70252	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"124.7071	128.7071	OBJ	V	1	0.93462	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"130.7468	136.7468	OBJ	NV	1	0.90833	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"140.7883	142.7883	OBJ	V	1	0.96473	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"144.8284	146.8284	OBJ	V	1	0.72716	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"148.8656	154.8656	GRE	V	1	0.91017	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"156.9079	160.9079	OBJ	V	1	0.71769	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"164.947	166.947	OBJ	V	1	0.86289	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"168.9871	170.9871	GRE	V	NR	NR	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"173.0238	179.0238	GRE	V	1	0.89521	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"181.0661	187.0661	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"189.1075	191.1075	OBJ	V	NR	NR	HC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"193.1447	195.1447	OBJ	V	1	0.66706	HC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"199.183	203.183	GRE	V	1	0.64801	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"205.2244	209.2244	OBJ	V	1	0.72061	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"213.2647	217.2647	OBJ	V	NR	NR	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"219.3062	223.3062	GRE	V	1	0.67258	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"225.3456	229.3456	GRE	NV	1	0.60873	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"231.3845	235.3845	OBJ	V	1	0.86385	LC-MISS	0.94289	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"241.4249	245.4249	OBJ	V	1	0.97294	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"247.4685	251.4685	OBJ	NV	1	0.69274	LC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"253.5085	257.5085	OBJ	V	0	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"259.548	265.548	GRE	V	1	0.82001	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"267.5893	269.5893	OBJ	V	1	0.79036	LC-MISS	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"271.627	273.627	OBJ	NV	1	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"277.6657	279.6657	OBJ	V	1	0.85701	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"281.7034	283.7034	GRE	V	1	0.78737	UT	UT	UT	UT"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"285.741	291.741	OBJ	V	1	0.77004	HC-HIT	"
func/sub-03task-IncidentalencodingtaskusingPosnercueingparadigmwithobjectvgreeblejudgment_run-06_bold.nii.gz	"293.7834	295.7834	OBJ	V	1	0.69235	HC-MISS	"
